InvoiceID,Date,CustomerID,Gender,AgeGroup,Region,ProductCategory,ProductName,Quantity,UnitPrice,TotalSale,Discount,Profit,PaymentMethod
INV000217,2023-01-04,CUST3681,Male,60+,Cape Town,Desserts,Ice Cream,2,230.31,460.62,19.29,145.07,Cash
INV000218,2023-01-04,CUST3866,Female,26-35,Pretoria,Desserts,Cheesecake,2,30.8,61.6,1.02,25.96,Cash
INV000219,2023-01-04,CUST6415,Female,26-35,Pretoria,Starters,Garlic Bread,1,158.72,158.72,3.89,50.28,Cash
INV000220,2023-01-04,CUST2333,Male,60+,Johannesburg,Desserts,Ice Cream,3,101.8,305.4,21.96,88.3,Cash
INV000221,2023-01-04,CUST8479,Male,26-35,Port Elizabeth,Main Course,Grilled Chicken,2,111.23,222.46,21.22,53.5,Cash
INV000222,2023-01-04,CUST8101,Female,18-25,Durban,Drinks,Wine,1,82.08,82.08,4.43,20.41,EFT
INV000223,2023-01-04,CUST2524,Female,36-45,Cape Town,Drinks,Tea,3,157.27,471.81,15.77,203.48,Card
INV000224,2023-01-04,CUST2639,Male,60+,Cape Town,Starters,Chicken Wings,1,37.28,37.28,2.71,13.0,Card
INV000225,2023-01-04,CUST5203,Female,18-25,Johannesburg,Desserts,Pudding,2,125.73,251.46,1.91,56.16,Cash
INV000226,2023-01-04,CUST5090,Male,46-60,Durban,Desserts,Ice Cream,4,242.57,970.28,0.51,224.06,Card
INV000227,2023-01-04,CUST8982,Female,18-25,Durban,Starters,Salad,1,51.47,51.47,4.89,17.18,EFT
INV000228,2023-01-04,CUST3708,Female,36-45,Port Elizabeth,Drinks,Beer,4,144.64,578.56,50.51,242.8,Cash
INV000229,2023-01-04,CUST7609,Male,36-45,Cape Town,Desserts,Cheesecake,1,171.52,171.52,11.87,78.0,Cash
INV000230,2023-01-04,CUST9238,Female,26-35,Port Elizabeth,Starters,Soup of the Day,1,168.73,168.73,11.7,36.36,EFT
INV000231,2023-01-04,CUST8124,Male,26-35,Cape Town,Desserts,Ice Cream,4,182.28,729.12,67.46,185.32,Cash
INV000232,2023-01-04,CUST5232,Female,36-45,Durban,Main Course,Fish & Chips,2,230.56,461.12,1.57,188.7,Card
INV000233,2023-01-04,CUST7737,Female,18-25,Johannesburg,Desserts,Chocolate Cake,3,232.61,697.83,67.76,337.25,EFT
INV000234,2023-01-04,CUST4561,Male,26-35,Johannesburg,Starters,Chicken Wings,3,218.27,654.81,55.3,193.65,Card
INV000235,2023-01-04,CUST8980,Male,46-60,Cape Town,Main Course,Beef Burger,3,28.51,85.53,5.1,23.01,Card
INV000236,2023-01-04,CUST8126,Male,46-60,Port Elizabeth,Desserts,Pudding,2,223.55,447.1,23.71,148.58,Cash
INV000237,2023-01-04,CUST1920,Male,60+,Pretoria,Main Course,Fish & Chips,4,151.66,606.64,48.77,219.31,Cash
INV000238,2023-01-04,CUST9502,Male,18-25,Cape Town,Desserts,Chocolate Cake,1,163.96,163.96,14.53,63.09,Cash
INV000239,2023-01-04,CUST4810,Male,18-25,Pretoria,Starters,Chicken Wings,3,220.12,660.36,1.4,305.36,EFT
INV000240,2023-01-04,CUST9436,Male,60+,Cape Town,Starters,Soup of the Day,3,249.52,748.56,26.25,322.0,Card
INV000241,2023-01-04,CUST5361,Male,18-25,Pretoria,Main Course,Grilled Chicken,4,164.33,657.32,57.43,325.52,Card
INV000242,2023-01-04,CUST4760,Female,36-45,Cape Town,Drinks,Beer,2,116.09,232.18,9.78,97.81,Card
INV000243,2023-01-04,CUST1145,Male,36-45,Cape Town,Desserts,Pudding,3,127.48,382.44,11.36,174.33,EFT
INV000244,2023-01-04,CUST3632,Female,26-35,Cape Town,Starters,Soup of the Day,2,155.49,310.98,8.62,147.13,EFT
INV000245,2023-01-05,CUST2828,Male,46-60,Durban,Main Course,Fish & Chips,1,110.07,110.07,1.37,53.6,Card
INV000246,2023-01-05,CUST8486,Male,46-60,Pretoria,Main Course,Steak,1,79.57,79.57,4.68,39.36,Cash
INV000247,2023-01-05,CUST8878,Female,36-45,Port Elizabeth,Drinks,Beer,2,158.18,316.36,28.59,157.15,EFT
INV000248,2023-01-05,CUST6429,Female,60+,Pretoria,Drinks,Beer,4,34.95,139.8,5.61,63.1,Cash
INV000249,2023-01-05,CUST1824,Male,36-45,Pretoria,Starters,Garlic Bread,1,211.05,211.05,2.54,45.18,Cash
INV000250,2023-01-05,CUST2796,Male,26-35,Johannesburg,Drinks,Coffee,2,28.45,56.9,5.45,25.48,Cash
INV000251,2023-01-05,CUST2913,Female,26-35,Durban,Desserts,Pudding,2,242.89,485.78,42.93,232.36,Card
INV000252,2023-01-05,CUST8312,Male,18-25,Pretoria,Main Course,Grilled Chicken,1,60.0,60.0,2.38,25.65,Cash
INV000253,2023-01-05,CUST1892,Male,36-45,Durban,Desserts,Chocolate Cake,4,226.41,905.64,41.97,350.38,Card
INV000254,2023-01-05,CUST2290,Female,60+,Durban,Drinks,Beer,3,28.02,84.06,7.52,38.5,Card
INV000255,2023-01-05,CUST2218,Male,60+,Pretoria,Starters,Chicken Wings,1,109.97,109.97,3.0,37.72,EFT
INV000256,2023-01-05,CUST1954,Female,36-45,Johannesburg,Drinks,Beer,1,216.0,216.0,0.77,64.52,EFT
INV000257,2023-01-05,CUST4972,Female,18-25,Pretoria,Desserts,Cheesecake,2,113.94,227.88,8.49,63.33,Card
INV000258,2023-01-05,CUST4020,Female,60+,Pretoria,Main Course,Fish & Chips,4,134.05,536.2,4.35,142.66,EFT
INV000259,2023-01-05,CUST1317,Female,26-35,Cape Town,Starters,Salad,4,37.51,150.04,12.77,52.3,Card
INV000260,2023-01-05,CUST7183,Male,60+,Johannesburg,Starters,Soup of the Day,1,228.5,228.5,13.05,91.09,Cash
INV000261,2023-01-05,CUST3383,Female,36-45,Durban,Main Course,Grilled Chicken,3,218.83,656.49,48.18,233.96,EFT
INV000262,2023-01-05,CUST7924,Male,26-35,Durban,Main Course,Beef Burger,4,76.42,305.68,4.81,75.85,Card
INV000263,2023-01-05,CUST4738,Male,46-60,Cape Town,Starters,Soup of the Day,3,74.9,224.7,20.9,52.07,Card
INV000264,2023-01-05,CUST3808,Female,46-60,Pretoria,Desserts,Pudding,2,63.52,127.04,11.2,62.05,Card
INV000265,2023-01-05,CUST4741,Female,18-25,Johannesburg,Main Course,Pasta Alfredo,3,222.19,666.57,0.34,297.28,Cash
INV000266,2023-01-05,CUST1294,Male,36-45,Pretoria,Desserts,Cheesecake,3,56.97,170.91,13.98,76.85,EFT
INV000267,2023-01-05,CUST3064,Female,36-45,Port Elizabeth,Desserts,Pudding,2,86.02,172.04,10.61,85.05,Card
INV000268,2023-01-05,CUST2007,Female,26-35,Johannesburg,Main Course,Fish & Chips,4,79.75,319.0,20.22,115.48,Card
INV000269,2023-01-05,CUST2435,Female,26-35,Johannesburg,Main Course,Steak,2,85.17,170.34,0.31,56.16,Card
INV000270,2023-01-05,CUST8059,Female,46-60,Port Elizabeth,Main Course,Pasta Alfredo,4,61.28,245.12,18.47,107.03,Card
INV000271,2023-01-05,CUST9073,Female,18-25,Cape Town,Drinks,Tea,4,197.3,789.2,74.76,197.23,Cash
INV000272,2023-01-05,CUST3353,Male,36-45,Durban,Starters,Salad,2,99.55,199.1,12.36,42.55,Cash
INV000273,2023-01-05,CUST6346,Male,26-35,Johannesburg,Desserts,Pudding,2,243.9,487.8,47.26,207.26,Cash
INV000274,2023-01-05,CUST8813,Female,26-35,Port Elizabeth,Main Course,Beef Burger,4,194.4,777.6,1.91,160.68,Card
INV000275,2023-01-05,CUST4356,Female,36-45,Port Elizabeth,Main Course,Fish & Chips,3,132.39,397.17,30.6,160.85,Card
INV000276,2023-01-05,CUST3844,Male,36-45,Port Elizabeth,Desserts,Pudding,4,118.02,472.08,21.31,117.59,Cash
INV000277,2023-01-05,CUST4155,Female,18-25,Pretoria,Starters,Soup of the Day,1,88.63,88.63,7.44,38.27,Card
INV000278,2023-01-05,CUST1988,Female,26-35,Cape Town,Drinks,Tea,2,50.21,100.42,8.72,49.1,Cash
INV000279,2023-01-06,CUST6626,Male,36-45,Pretoria,Main Course,Grilled Chicken,3,116.54,349.62,22.32,111.63,Card
INV000280,2023-01-06,CUST4056,Female,26-35,Pretoria,Drinks,Coke,1,93.77,93.77,6.79,39.74,EFT
INV000281,2023-01-06,CUST4610,Female,60+,Pretoria,Drinks,Coffee,1,184.43,184.43,10.38,62.98,Card
INV000282,2023-01-06,CUST9711,Male,36-45,Cape Town,Starters,Salad,4,56.63,226.52,4.61,51.5,Card
INV000283,2023-01-06,CUST1959,Female,46-60,Pretoria,Starters,Chicken Wings,3,124.35,373.05,19.78,76.61,EFT
INV000284,2023-01-06,CUST8725,Female,46-60,Port Elizabeth,Main Course,Beef Burger,4,27.48,109.92,10.12,42.32,EFT
INV000285,2023-01-06,CUST2875,Male,26-35,Port Elizabeth,Desserts,Cheesecake,3,130.75,392.25,4.6,93.18,Card
INV000286,2023-01-06,CUST6109,Male,18-25,Durban,Starters,Chicken Wings,4,148.43,593.72,13.39,147.39,Cash
INV000287,2023-01-06,CUST4788,Male,26-35,Port Elizabeth,Starters,Salad,1,81.87,81.87,6.53,24.0,Card
INV000288,2023-01-06,CUST2389,Male,26-35,Port Elizabeth,Starters,Soup of the Day,1,22.67,22.67,0.16,7.2,Cash
INV000289,2023-01-06,CUST3043,Female,46-60,Johannesburg,Main Course,Fish & Chips,3,158.0,474.0,13.82,193.63,EFT
INV000290,2023-01-06,CUST7731,Male,36-45,Johannesburg,Desserts,Cheesecake,2,228.8,457.6,33.14,194.36,Cash
INV000291,2023-01-06,CUST3720,Female,26-35,Durban,Drinks,Coffee,1,151.31,151.31,0.28,52.16,Card
INV000292,2023-01-06,CUST7368,Female,36-45,Pretoria,Drinks,Beer,2,198.44,396.88,37.36,88.0,Card
INV000293,2023-01-06,CUST8833,Male,18-25,Port Elizabeth,Starters,Chicken Wings,1,222.98,222.98,1.84,99.75,Card
INV000294,2023-01-06,CUST4041,Male,60+,Johannesburg,Drinks,Tea,2,94.08,188.16,18.39,48.97,EFT
INV000295,2023-01-06,CUST7082,Female,18-25,Cape Town,Main Course,Grilled Chicken,2,58.52,117.04,1.22,45.75,Cash
INV000296,2023-01-06,CUST1552,Female,36-45,Cape Town,Main Course,Steak,3,27.26,81.78,7.66,17.63,Cash
INV000297,2023-01-06,CUST9442,Male,36-45,Pretoria,Drinks,Beer,2,235.1,470.2,44.54,182.25,Card
INV000298,2023-01-06,CUST1021,Male,26-35,Port Elizabeth,Drinks,Coffee,3,38.43,115.29,10.32,42.0,Cash
INV000299,2023-01-06,CUST5109,Female,36-45,Cape Town,Desserts,Ice Cream,2,130.61,261.22,1.06,65.1,EFT
INV000300,2023-01-06,CUST2560,Female,18-25,Pretoria,Main Course,Fish & Chips,3,186.71,560.13,33.23,221.3,Cash
INV000301,2023-01-06,CUST5780,Male,36-45,Durban,Drinks,Beer,1,161.62,161.62,5.32,55.12,Card
INV000302,2023-01-06,CUST8979,Male,18-25,Cape Town,Starters,Soup of the Day,4,220.52,882.08,38.25,187.97,Card
INV000303,2023-01-06,CUST9503,Female,60+,Cape Town,Desserts,Pudding,2,24.8,49.6,3.24,14.86,EFT
INV000304,2023-01-06,CUST7236,Male,26-35,Johannesburg,Drinks,Wine,1,133.45,133.45,1.09,42.83,Cash
INV000305,2023-01-06,CUST8005,Female,60+,Cape Town,Main Course,Steak,2,27.05,54.1,1.39,18.33,Card
INV000306,2023-01-06,CUST4453,Female,18-25,Durban,Desserts,Ice Cream,1,187.25,187.25,13.91,61.35,Card
INV000307,2023-01-06,CUST7563,Female,36-45,Cape Town,Starters,Salad,4,136.11,544.44,29.58,192.84,EFT
INV000308,2023-01-06,CUST2394,Male,18-25,Pretoria,Drinks,Tea,2,186.81,373.62,18.18,172.62,Card
INV000309,2023-01-06,CUST3958,Male,46-60,Pretoria,Drinks,Wine,2,229.84,459.68,9.68,177.85,Cash
INV000310,2023-01-06,CUST1525,Male,18-25,Pretoria,Desserts,Cheesecake,1,50.26,50.26,3.6,23.76,EFT
INV000311,2023-01-06,CUST5648,Male,18-25,Pretoria,Starters,Garlic Bread,2,137.9,275.8,11.39,60.88,Card
INV000312,2023-01-06,CUST3278,Female,36-45,Durban,Desserts,Ice Cream,2,42.4,84.8,3.43,32.04,EFT
INV000313,2023-01-06,CUST9219,Male,26-35,Port Elizabeth,Desserts,Ice Cream,1,172.4,172.4,1.64,68.21,Card
INV000314,2023-01-06,CUST5555,Male,18-25,Cape Town,Main Course,Beef Burger,2,217.34,434.68,0.39,163.67,Cash
INV000315,2023-01-06,CUST4081,Female,36-45,Cape Town,Drinks,Beer,4,111.23,444.92,10.55,120.31,Cash
INV000316,2023-01-06,CUST4432,Male,18-25,Johannesburg,Desserts,Ice Cream,3,121.67,365.01,12.08,122.14,EFT
INV000317,2023-01-06,CUST1575,Female,36-45,Durban,Starters,Garlic Bread,1,123.37,123.37,7.25,59.78,Cash
INV000318,2023-01-06,CUST7116,Male,26-35,Cape Town,Drinks,Wine,2,58.55,117.1,0.43,49.29,EFT
INV000319,2023-01-07,CUST2390,Male,60+,Port Elizabeth,Drinks,Beer,1,199.81,199.81,14.09,66.72,Cash
INV000320,2023-01-07,CUST1968,Male,18-25,Port Elizabeth,Main Course,Grilled Chicken,3,148.37,445.11,24.03,93.59,Cash
INV000321,2023-01-07,CUST2058,Male,18-25,Port Elizabeth,Drinks,Coke,3,73.16,219.48,1.13,86.04,EFT
INV000322,2023-01-07,CUST2229,Male,46-60,Port Elizabeth,Drinks,Beer,2,61.4,122.8,1.09,28.37,Card
INV000323,2023-01-07,CUST1125,Male,46-60,Johannesburg,Starters,Chicken Wings,4,54.12,216.48,21.36,105.97,Cash
INV000324,2023-01-07,CUST8351,Male,46-60,Pretoria,Starters,Soup of the Day,2,94.32,188.64,18.36,70.56,EFT
INV000325,2023-01-07,CUST7294,Male,36-45,Cape Town,Starters,Garlic Bread,3,140.0,420.0,14.39,151.06,Card
INV000326,2023-01-07,CUST1891,Female,18-25,Pretoria,Drinks,Wine,4,50.52,202.08,2.9,97.39,Card
INV000327,2023-01-07,CUST7812,Female,46-60,Durban,Drinks,Coke,3,57.35,172.05,3.24,72.13,Cash
INV000328,2023-01-07,CUST6238,Female,60+,Port Elizabeth,Main Course,Beef Burger,4,73.95,295.8,28.5,81.82,Cash
INV000329,2023-01-07,CUST8705,Female,46-60,Durban,Drinks,Coffee,2,106.09,212.18,0.37,57.98,Cash
INV000330,2023-01-07,CUST5440,Female,46-60,Durban,Starters,Garlic Bread,4,218.86,875.44,67.28,204.79,Cash
INV000331,2023-01-07,CUST4124,Female,36-45,Port Elizabeth,Drinks,Coffee,2,231.3,462.6,27.78,223.09,Card
INV000332,2023-01-07,CUST6105,Male,46-60,Johannesburg,Desserts,Ice Cream,4,169.78,679.12,7.24,269.85,Cash
INV000333,2023-01-07,CUST7924,Male,60+,Johannesburg,Drinks,Coke,4,31.09,124.36,12.15,40.05,Cash
INV000334,2023-01-07,CUST4173,Female,18-25,Durban,Drinks,Coffee,1,40.81,40.81,1.18,9.5,Cash
INV000335,2023-01-07,CUST2000,Female,36-45,Durban,Desserts,Ice Cream,2,232.91,465.82,20.41,219.13,EFT
INV000336,2023-01-07,CUST1454,Male,60+,Port Elizabeth,Drinks,Coke,3,120.18,360.54,29.49,85.11,Card
INV000337,2023-01-07,CUST3190,Male,60+,Durban,Desserts,Chocolate Cake,1,95.53,95.53,6.02,36.58,EFT
INV000338,2023-01-07,CUST9927,Male,26-35,Cape Town,Starters,Garlic Bread,1,107.5,107.5,5.9,40.74,EFT
INV000339,2023-01-07,CUST8117,Female,36-45,Port Elizabeth,Main Course,Fish & Chips,1,122.22,122.22,0.18,45.97,EFT
INV000340,2023-01-07,CUST7471,Male,18-25,Durban,Main Course,Pasta Alfredo,2,194.65,389.3,19.48,141.2,EFT
INV000341,2023-01-07,CUST5760,Female,60+,Durban,Main Course,Steak,4,214.85,859.4,78.57,381.69,Cash
INV000342,2023-01-07,CUST9234,Male,18-25,Port Elizabeth,Drinks,Beer,4,54.27,217.08,11.43,59.44,EFT
INV000343,2023-01-07,CUST7570,Male,26-35,Cape Town,Drinks,Wine,4,146.37,585.48,43.73,242.77,Card
INV000344,2023-01-07,CUST6243,Female,46-60,Pretoria,Starters,Garlic Bread,1,209.15,209.15,9.01,98.09,Card
INV000345,2023-01-07,CUST1140,Female,26-35,Pretoria,Desserts,Cheesecake,3,76.0,228.0,21.14,49.72,Cash
INV000346,2023-01-07,CUST9564,Female,36-45,Cape Town,Starters,Salad,2,64.75,129.5,2.15,49.88,Card
INV000347,2023-01-07,CUST8311,Male,36-45,Pretoria,Starters,Chicken Wings,4,174.12,696.48,64.75,250.51,Cash
INV000348,2023-01-07,CUST7787,Female,46-60,Pretoria,Drinks,Beer,2,160.38,320.76,22.97,90.39,EFT
INV000349,2023-01-07,CUST8052,Male,18-25,Cape Town,Drinks,Beer,2,48.03,96.06,1.74,38.84,Cash
INV000350,2023-01-08,CUST6047,Male,46-60,Johannesburg,Desserts,Chocolate Cake,3,87.91,263.73,20.92,67.4,EFT
INV000351,2023-01-08,CUST6291,Female,18-25,Durban,Drinks,Tea,4,117.64,470.56,4.1,209.27,Cash
INV000352,2023-01-08,CUST8285,Female,26-35,Cape Town,Drinks,Coke,4,141.09,564.36,6.34,113.31,Cash
INV000353,2023-01-08,CUST1009,Male,60+,Johannesburg,Starters,Salad,1,223.37,223.37,5.09,58.88,Card
INV000354,2023-01-08,CUST5815,Female,46-60,Port Elizabeth,Drinks,Coke,4,114.54,458.16,38.48,215.34,Card
INV000355,2023-01-08,CUST7674,Male,18-25,Cape Town,Starters,Soup of the Day,1,74.48,74.48,5.81,21.04,Cash
INV000356,2023-01-08,CUST4040,Male,60+,Johannesburg,Drinks,Wine,4,117.46,469.84,31.36,107.43,EFT
INV000357,2023-01-08,CUST2249,Female,60+,Port Elizabeth,Desserts,Pudding,3,154.92,464.76,7.81,195.69,Card
INV000358,2023-01-08,CUST1987,Female,36-45,Durban,Starters,Chicken Wings,1,69.85,69.85,0.67,14.47,EFT
INV000359,2023-01-08,CUST7652,Male,60+,Port Elizabeth,Drinks,Tea,3,145.74,437.22,10.14,138.72,Cash
INV000360,2023-01-08,CUST7780,Male,60+,Durban,Desserts,Pudding,1,134.26,134.26,13.26,32.35,Card
INV000361,2023-01-08,CUST3349,Male,60+,Cape Town,Starters,Salad,3,186.64,559.92,0.89,169.28,Card
INV000362,2023-01-08,CUST7764,Male,46-60,Pretoria,Starters,Garlic Bread,3,158.74,476.22,16.06,224.61,Card
INV000363,2023-01-08,CUST1072,Female,36-45,Pretoria,Main Course,Pasta Alfredo,2,80.93,161.86,10.44,61.3,Cash
INV000364,2023-01-08,CUST2804,Female,18-25,Durban,Desserts,Chocolate Cake,4,104.4,417.6,14.35,160.84,EFT
INV000365,2023-01-08,CUST5255,Female,18-25,Johannesburg,Desserts,Cheesecake,1,211.33,211.33,14.15,46.7,Cash
INV000366,2023-01-08,CUST8979,Female,46-60,Cape Town,Drinks,Beer,1,82.36,82.36,4.88,33.28,Card
INV000367,2023-01-08,CUST6291,Female,36-45,Pretoria,Desserts,Pudding,1,125.08,125.08,2.38,26.98,Cash
INV000368,2023-01-08,CUST5211,Male,60+,Cape Town,Desserts,Pudding,2,103.48,206.96,20.6,69.11,EFT
INV000369,2023-01-08,CUST4374,Male,60+,Cape Town,Starters,Chicken Wings,4,153.51,614.04,5.45,299.96,Card
INV000370,2023-01-08,CUST4083,Female,36-45,Port Elizabeth,Main Course,Pasta Alfredo,1,59.21,59.21,2.42,19.35,Card
INV000371,2023-01-08,CUST1236,Female,60+,Durban,Starters,Soup of the Day,1,89.2,89.2,8.75,30.55,EFT
INV000372,2023-01-08,CUST9555,Female,46-60,Johannesburg,Starters,Soup of the Day,3,111.84,335.52,5.11,167.0,Cash
INV000373,2023-01-08,CUST8121,Male,18-25,Johannesburg,Desserts,Cheesecake,1,213.67,213.67,11.13,82.71,Cash
INV000374,2023-01-08,CUST3785,Female,60+,Johannesburg,Main Course,Fish & Chips,4,193.71,774.84,9.9,346.99,EFT
INV000375,2023-01-08,CUST3408,Male,26-35,Port Elizabeth,Desserts,Ice Cream,1,28.32,28.32,0.86,7.9,Cash
INV000376,2023-01-08,CUST6299,Male,18-25,Cape Town,Starters,Salad,1,99.65,99.65,2.38,35.17,Cash
INV000377,2023-01-08,CUST2442,Female,36-45,Port Elizabeth,Starters,Salad,2,122.86,245.72,14.76,87.16,EFT
INV000378,2023-01-08,CUST5107,Male,60+,Johannesburg,Desserts,Chocolate Cake,2,134.3,268.6,26.65,122.33,EFT
INV000379,2023-01-08,CUST8629,Female,60+,Pretoria,Desserts,Ice Cream,3,111.35,334.05,18.03,129.74,EFT
INV000380,2023-01-08,CUST8842,Female,26-35,Port Elizabeth,Drinks,Coffee,2,52.49,104.98,2.23,46.78,Card
INV000381,2023-01-08,CUST7097,Male,36-45,Cape Town,Desserts,Ice Cream,2,55.37,110.74,2.48,53.95,Cash
INV000382,2023-01-08,CUST5259,Male,60+,Johannesburg,Main Course,Fish & Chips,4,234.53,938.12,53.96,322.53,Cash
INV000383,2023-01-08,CUST3530,Male,36-45,Pretoria,Starters,Garlic Bread,3,132.02,396.06,24.01,170.09,Card
INV000384,2023-01-08,CUST3964,Female,60+,Pretoria,Main Course,Grilled Chicken,1,209.8,209.8,13.98,49.62,Card
INV000385,2023-01-08,CUST8179,Male,46-60,Cape Town,Starters,Garlic Bread,2,136.4,272.8,6.34,61.1,Card
INV000386,2023-01-08,CUST6777,Male,18-25,Durban,Drinks,Coffee,4,48.07,192.28,11.43,92.47,Card
INV000387,2023-01-08,CUST5349,Female,60+,Johannesburg,Desserts,Cheesecake,1,44.3,44.3,2.84,11.73,EFT
INV000388,2023-01-08,CUST7488,Male,26-35,Cape Town,Desserts,Pudding,2,169.55,339.1,5.16,74.06,Cash
INV000389,2023-01-08,CUST9648,Female,26-35,Cape Town,Desserts,Chocolate Cake,2,131.46,262.92,19.83,101.45,EFT
INV000390,2023-01-08,CUST7406,Male,60+,Johannesburg,Main Course,Beef Burger,3,75.01,225.03,3.2,53.2,Cash
INV000391,2023-01-08,CUST6671,Female,26-35,Cape Town,Drinks,Wine,4,179.07,716.28,44.27,279.32,EFT
INV000392,2023-01-08,CUST1419,Female,26-35,Pretoria,Drinks,Coffee,1,73.51,73.51,1.62,18.53,Card
INV000393,2023-01-08,CUST8870,Female,18-25,Pretoria,Starters,Garlic Bread,4,215.04,860.16,62.3,376.43,EFT
INV000394,2023-01-08,CUST2549,Female,18-25,Johannesburg,Drinks,Coffee,2,170.44,340.88,12.08,121.92,Card
INV000395,2023-01-08,CUST5481,Female,26-35,Durban,Main Course,Steak,3,188.73,566.19,43.56,115.11,Card
INV000396,2023-01-08,CUST7793,Male,36-45,Port Elizabeth,Main Course,Pasta Alfredo,2,130.71,261.42,0.5,72.66,Card
INV000397,2023-01-08,CUST7356,Female,18-25,Port Elizabeth,Starters,Salad,3,51.54,154.62,8.28,40.91,Card
INV000398,2023-01-08,CUST5268,Male,60+,Port Elizabeth,Desserts,Cheesecake,2,75.48,150.96,14.73,66.49,EFT
INV000399,2023-01-08,CUST5798,Female,18-25,Cape Town,Main Course,Beef Burger,4,132.21,528.84,5.8,192.7,EFT
INV000400,2023-01-09,CUST9737,Male,36-45,Johannesburg,Desserts,Chocolate Cake,4,81.18,324.72,4.85,77.34,Card
INV000401,2023-01-09,CUST4493,Female,26-35,Johannesburg,Main Course,Pasta Alfredo,4,76.0,304.0,19.81,134.73,EFT
INV000402,2023-01-09,CUST1016,Female,36-45,Johannesburg,Starters,Salad,2,200.55,401.1,35.78,195.18,Cash
INV000403,2023-01-09,CUST7172,Male,60+,Johannesburg,Desserts,Pudding,4,92.54,370.16,25.47,122.63,Card
INV000404,2023-01-09,CUST9980,Male,26-35,Johannesburg,Drinks,Coke,1,213.4,213.4,0.82,100.41,EFT
INV000405,2023-01-09,CUST3247,Male,36-45,Pretoria,Desserts,Chocolate Cake,4,166.56,666.24,43.93,312.16,Card
INV000406,2023-01-09,CUST8083,Female,60+,Johannesburg,Main Course,Pasta Alfredo,1,161.2,161.2,1.07,57.31,Cash
INV000407,2023-01-09,CUST4456,Male,46-60,Pretoria,Starters,Salad,1,121.95,121.95,0.58,25.78,Card
INV000408,2023-01-09,CUST1147,Male,18-25,Johannesburg,Desserts,Chocolate Cake,1,204.49,204.49,2.15,43.08,Cash
INV000409,2023-01-09,CUST5531,Female,60+,Durban,Desserts,Chocolate Cake,1,109.15,109.15,5.04,54.3,EFT
INV000410,2023-01-09,CUST9964,Male,36-45,Johannesburg,Starters,Salad,3,236.73,710.19,55.67,217.64,Cash
INV000411,2023-01-09,CUST7511,Female,36-45,Johannesburg,Desserts,Chocolate Cake,2,211.02,422.04,2.9,138.13,Card
INV000412,2023-01-09,CUST3376,Male,46-60,Port Elizabeth,Desserts,Chocolate Cake,4,226.75,907.0,70.97,243.4,EFT
INV000413,2023-01-09,CUST7979,Female,18-25,Port Elizabeth,Starters,Soup of the Day,2,173.49,346.98,0.36,95.98,Cash
INV000414,2023-01-09,CUST7910,Male,46-60,Port Elizabeth,Desserts,Pudding,2,35.93,71.86,6.9,24.68,Cash
INV000415,2023-01-09,CUST1769,Male,36-45,Durban,Desserts,Ice Cream,2,94.11,188.22,2.36,64.43,Cash
INV000416,2023-01-09,CUST9714,Male,46-60,Durban,Main Course,Fish & Chips,2,131.78,263.56,24.26,93.89,Cash
INV000417,2023-01-09,CUST6784,Male,18-25,Durban,Main Course,Beef Burger,2,97.8,195.6,18.15,52.3,Card
INV000418,2023-01-09,CUST3461,Male,26-35,Pretoria,Starters,Chicken Wings,4,119.38,477.52,20.98,183.31,EFT
INV000419,2023-01-09,CUST8031,Female,36-45,Durban,Starters,Salad,4,47.95,191.8,3.79,89.39,Card
INV000420,2023-01-09,CUST5875,Male,36-45,Port Elizabeth,Main Course,Pasta Alfredo,1,85.76,85.76,7.0,39.31,Cash
INV000421,2023-01-09,CUST1301,Female,36-45,Johannesburg,Main Course,Grilled Chicken,1,145.12,145.12,9.23,38.65,Card
INV000422,2023-01-09,CUST9789,Male,60+,Pretoria,Main Course,Beef Burger,4,148.3,593.2,10.71,128.22,Cash
INV000423,2023-01-09,CUST4537,Male,46-60,Pretoria,Starters,Salad,2,246.47,492.94,46.21,104.97,Card
INV000424,2023-01-09,CUST5082,Male,46-60,Durban,Desserts,Ice Cream,2,50.3,100.6,7.3,44.8,Card
INV000425,2023-01-09,CUST2724,Female,36-45,Pretoria,Starters,Garlic Bread,3,213.36,640.08,46.91,232.14,Card
INV000426,2023-01-09,CUST3460,Female,46-60,Pretoria,Main Course,Pasta Alfredo,1,136.92,136.92,4.07,50.59,Cash
INV000427,2023-01-09,CUST7279,Female,26-35,Cape Town,Main Course,Steak,2,220.86,441.72,28.11,189.2,Cash
INV000428,2023-01-09,CUST1514,Female,36-45,Pretoria,Drinks,Beer,2,148.35,296.7,24.08,125.36,Cash
INV000429,2023-01-09,CUST9033,Female,26-35,Durban,Starters,Salad,1,83.92,83.92,1.63,38.93,Cash
INV000430,2023-01-09,CUST3159,Male,26-35,Port Elizabeth,Main Course,Pasta Alfredo,3,91.51,274.53,20.38,122.04,EFT
INV000431,2023-01-09,CUST9505,Male,60+,Cape Town,Starters,Salad,1,143.9,143.9,7.54,65.39,Card
INV000432,2023-01-09,CUST8604,Male,36-45,Durban,Drinks,Coke,2,211.52,423.04,0.47,179.73,EFT
INV000433,2023-01-09,CUST6189,Female,60+,Port Elizabeth,Drinks,Wine,1,176.03,176.03,13.31,79.67,Cash
